HeadYaw,HeadPitch,LShoulderPitch,LShoulderRoll,LElbowYaw,LElbowRoll,RShoulderPitch,RShoulderRoll,RElbowYaw,RElbowRoll
0.47942565242259416,0.5149,1.2531867887197337,-0.2612951490700166,-2.0857,-1.5411091140873503,1.4184418094849613,-0.15230310780151135,2.0857,0.9184951479525397
0.4607726637955934,0.5149,1.4101417790701951,-0.13319725150067585,-2.0857,-1.471306747405398,1.383221662157319,-0.1875636265980276,2.0857,1.1305972494073533
0.4384635775565766,0.5149,1.529997332264218,-0.0341090550581018,-2.0857,-1.3165560793209228,1.331621102322632,-0.23906856655601905,2.0857,1.2773709560148685
0.4160459143779559,0.5149,1.6195869510169774,0.04122899049570772,-2.0145430569524083,-1.1007339793209228,1.2871409415774173,-0.28352861358621406,2.0857,1.3875492279742698
0.3886161955202502,0.5149,1.5956617874600894,0.02113669732839174,-1.9990187634646257,-0.8849118793209227,1.1474643596676535,-0.4233317693741492,2.0857,1.3340702027342015
0.3766041132014866,0.5149,1.7275699982820298,0.1351475947871288,-2.0234651238355097,-0.8006093290859364,1.1734250009225813,-0.397229510894731,2.0857,1.3413596257398093
0.39083982923948996,0.5149,1.7734776284446276,0.17326768937321924,-1.9412128115532878,-0.7793556684470959,1.2498596315418011,-0.32060160456026887,2.0857,1.3505095674423224
0.41189367675253635,0.5149,1.715182250741646,0.1218660322153895,-1.8946645322622575,-0.8163528823593929,1.2953058840630431,-0.2753196882125024,2.0128294902418586,1.2212316022037362
0.4189428773227267,0.5149,1.6483886271210753,0.06453441990427788,-1.9437997734056394,-0.8432263194680206,1.3767569837141904,-0.1939130784001819,2.005062239744266,1.0197522099099325
0.41411301580304494,0.5149,1.5160241550365254,-0.04496881331470748,-1.9677795457050702,-0.9666304838911889,1.4212347451714282,-0.14950052576399364,2.0857,0.8269101750865273
0.4181906903662801,0.5149,1.3947882693838336,-0.14630782693386424,-2.0424445830004774,-1.0119111589368344,1.3916349715656715,-0.1791595380399651,2.0857,0.6628719781523715
0.42837809353636064,0.5149,1.4101768300178472,-0.13368349746057717,-2.0857,-1.0945021670338588,1.380891333067035,-0.18984368450349343,2.0857,0.5913703210522736
0.4556449510890348,0.5149,1.3679329720293147,-0.16941878676565914,-2.0857,-1.0988297388994392,1.4317829163988147,-0.13894057849915664,2.0857,0.6302495397363642
0.4321828696385625,0.5149,1.4788047867627585,-0.07641752191602413,-2.0857,-1.0977928666304602,1.4485857946700345,-0.12219211747936609,2.0857,0.7219864643699259
0.4557501955838079,0.5149,1.7268438867627585,0.13556927935268215,-2.0526027539435043,-0.9946036456737248,1.4311665954162913,-0.13959792626526668,2.0857,0.899017790389883
0.4538831985454591,0.5149,1.7813270953774896,0.17536536707924943,-2.0233160511143553,-0.9014570333323787,1.4040613422703827,-0.16665526467989733,2.0857,1.114839890389883
0.45214654127932064,0.5149,1.8100172795807952,0.2007437191998911,-2.0652482557370013,-0.800781052877473,1.3136034863891637,-0.2570958273334871,2.0857,1.2514381352657178
0.466691026231799,0.5149,1.838865257396017,0.22576982300408188,-2.0857,-0.7814698914358976,1.296655526243522,-0.27408336599135974,2.0857,1.2879503752528918
0.46615240584096507,0.5149,1.8037670656347113,0.19340580206533486,-2.0807500636347167,-0.8372729726811614,1.293325350929237,-0.2773862154423805,2.0857,1.3029459430512509
0.46705669953312595,0.5149,1.8552674748365459,0.23292494116603102,-1.9395991764248413,-0.9163440397868884,1.3150110262235792,-0.25560757487503727,2.0857,1.2227103030421396
0.4894513274043758,0.5149,1.819100576178641,0.20432580389364374,-2.0857,-1.0325748967220227,1.4524478232710512,-0.11829298604294203,2.0857,1.0226692702735403
0.4850854284561185,0.5149,2.067139676178641,0.42014790389364376,-2.0857,-1.2392402488700116,1.4565038256082439,-0.11427392280080162,2.0857,1.2384913702735403
0.48957775122188646,0.5149,2.0857,0.6359700038936438,-2.0857,-1.2364168313909596,1.4670319566770864,-0.1035643948445173,2.0857,1.4543134702735403
0.4862582043258293,0.5149,2.0857,0.8517921038936438,-2.0857,-1.2280123242319456,1.4910747094666263,-0.07955960570257781,2.0857,1.5446
0.4497877665074669,0.5149,2.0857,1.0676142038936438,-2.0857,-1.214528869979394,1.4814705708450056,-0.08911412697547516,2.0857,1.5446
0.46462409651883846,0.5149,2.0857,1.2834363038936438,-1.958873234702522,-1.0978874154123484,1.4556094830845399,-0.11510828936398232,2.0857,1.5446
0.4870070347153861,0.5149,2.0857,1.3265,-2.0416380388009787,-0.9550495114329169,1.418223592755328,-0.15256606340861167,2.0857,1.5446
0.46657121859272466,0.5149,2.0857,1.3265,-2.014756341218313,-0.8562993630650056,1.2171152971451322,-0.3536135022440332,2.0857,1.5446
0.47175370334447553,0.5149,2.0857,1.3265,-1.922941723852194,-0.7560245455972645,1.2075542419476442,-0.3631990113533714,2.0857,1.4171214948944286
0.48700257018999654,0.5149,1.8570713809557513,1.3265,-1.9404236700669388,-0.7170187888501023,1.1968924561804253,-0.37377037648003686,2.0857,1.4812716360045108
0.48931606210604844,0.5149,1.7871733084140038,1.3265,-1.9484463366461866,-0.6636273518393365,1.0444772158441142,-0.5259941815992171,2.0857,1.4037851463719069
0.511261175196089,0.5149,1.7822395510060642,1.3265,-1.959496655723164,-0.693221170174741,1.0633564212338262,-0.5066698890488925,1.9690551672747656,1.2083582452326695
0.44653066165937877,0.5149,2.030278651006064,1.3265,-1.9100439790055974,-0.6648354342295764,1.1619636273205083,-0.40855050908704515,2.0064596756914375,1.4241803452326696
0.413259469070167,0.5149,2.0857,1.3265,-1.8634245775545897,-0.6160834761941268,1.1272726106700457,-0.44277916353328495,2.021018342593709,1.5446
0.41312136405296906,0.5149,2.0857,1.3265,-1.7477673136758947,-0.5279929431575489,1.1288440060001725,-0.44033091197749696,2.0857,1.5446
0.4197207955864612,0.5149,2.0857,1.3265,-1.579666628613876,-0.34250848346205204,1.1307435679422275,-0.4389927089996033,2.0857,1.5446
0.41752318175380054,0.5149,2.0857,1.3265,-1.3316275286138761,-0.12668638346205202,1.1591694183662382,-0.41071796760077617,2.0857,1.5446
0.38838089434470907,0.5149,2.0857,1.3265,-1.0835884286138762,-0.0349,1.2627328338856307,-0.3069034459169975,2.0857,1.5446
0.3611864290537493,0.5149,2.0857,1.3265,-0.8355493286138762,-0.0349,1.304737056895747,-0.26402743399884865,2.0857,1.5446
0.4267998203389051,0.5149,2.0857,1.3265,-0.5875102286138763,-0.0349,1.318904530317036,-0.2491625311060559,2.0857,1.5446
0.4517104031566263,0.5149,2.0857,1.3265,-0.33947112861387624,-0.0349,1.2495679817363234,-0.3111151737260458,2.0857,1.5446
0.4455367753138649,0.5149,2.0857,1.3265,-0.09143202861387623,-0.0349,1.2325359840847314,-0.3230096995488312,2.0857,1.4382533079451505
0.4073738220607062,0.5149,2.0857,1.3265,0.1566070713861238,-0.0349,1.2519609804628602,-0.2971691398696772,2.0857,1.5446
0.31004684794529436,0.5149,2.0857,1.3265,0.4046461713861238,-0.0349,1.186800077439753,-0.33543097885600903,2.0857,1.5446
0.2987977031559181,0.5149,2.0857,1.3265,0.6526852713861238,-0.0349,1.1566707040141424,-0.35427642762375755,2.0857,1.5446
0.26876345415594627,0.5149,2.0857,1.3265,0.9007243713861237,-0.0349,1.1450831775189922,-0.3600897470538731,2.0857,1.5446
0.3020414395976602,0.5149,2.0857,1.3265,1.1487634713861237,-0.0349,1.1303942697703557,-0.3772057900136645,2.0857,1.5446
0.32754041238703224,0.5149,2.0857,1.3265,1.3968025713861236,-0.0349,1.1455109289944752,-0.371624292093782,2.0857,1.5446
0.363738606349774,0.5149,2.0857,1.3265,1.6448416713861236,-0.0349,1.1509031598632,-0.37694445457183456,2.0857,1.5446
0.385088001224375,0.5149,2.0857,1.3265,1.8928807713861235,-0.0349,1.1658072979951597,-0.3701006073359967,2.0857,1.5446
0.39290708671692265,0.5149,2.0857,1.3265,2.0857,-0.0349,1.1924619403658112,-0.3466946869788028,2.0857,1.5446
0.39638655967255965,0.5149,2.0857,1.3265,2.0857,-0.0349,1.2038896894682232,-0.3367780324089866,2.0857,1.5446
0.3691581774585446,0.5149,2.0857,1.3265,2.0857,-0.0349,1.1990609088064783,-0.34116298198751593,2.0857,1.5446
0.34686152586615504,0.5149,2.0857,1.3265,2.0857,-0.0349,1.2085099727525308,-0.33271387534732977,2.0857,1.5446
0.3340511503329193,0.5149,2.0857,1.3265,2.0857,-0.0349,1.2614881331057257,-0.282965142492293,2.0857,1.5446
0.34817928890567795,0.5149,2.0857,1.3265,2.0857,-0.0349,1.3302210791899685,-0.2175860547483921,2.0857,1.5446
0.29859220500824607,0.5149,2.0857,1.3265,2.0857,-0.0349,1.4814369905562468,-0.08109587135536866,2.0857,1.4317631691655672
0.335908272935513,0.5149,2.0857,1.3265,2.0857,-0.0349,1.4785016585839008,-0.08845972004290137,2.0857,1.299316228320041
0.35885640811116215,0.5149,2.0857,1.3265,2.0857,-0.0349,1.2371655423525252,0.12736237995709865,2.0593601005988966,1.515138328320041
0.40064683037855153,0.5149,2.0857,1.3265,2.0857,-0.0349,1.0192268486569998,0.3142,1.9752813164053946,1.5446
0.43758445779141253,0.5149,2.0857,1.3265,2.0857,-0.0349,1.0063569329621256,0.3142,2.0857,1.5446
0.42414736290106325,0.5149,2.0857,1.3265,2.0857,-0.0349,1.053394810329435,0.3142,2.0857,1.5446
0.4373415364162352,0.5149,2.0857,1.3265,2.0857,-0.0349,1.0531308267585529,0.3142,2.0857,1.5446
0.4120655634976133,0.5149,2.0857,1.3265,2.0857,-0.0349,1.1892069186374632,0.3142,2.0857,1.5446
0.5334442139189854,0.5149,2.0857,1.3265,2.0857,-0.0349,1.2594201385085888,0.3142,2.0857,1.5446
